context,date_time
反包过3200,05-24 09:46
下来买买买买买买,05-24 09:45
快跑，拉三桶油，没好事！,05-24 09:45
稳定市场,05-24 09:44
搞不明白，为什么非要把散户套进去才大跌，这就是t+1的后果，上涨时候散会不敢买，,05-24 09:44
资金流一些给科技吧！,05-24 09:44
弱反弹缩量，放弃！,05-24 09:44
3100危险了，3000还远吗？,05-24 09:27
大，输的不甘，赚500点指数大亏钱，我股票没动的呀,05-24 09:44
市场止步不前，A股明天会怎么走？,05-22 08:24
反包,05-24 09:43
指数上涨，个股不动，指数微调个股暴跌,05-24 09:43
不严查内资做空，大A好不了,05-24 09:43
阳包阴,05-24 09:43
反弹不过午,05-24 09:43
别追高，今日必跌！,05-24 09:43
牛归速回,05-24 09:43
莫非3000点再去触破一下？,05-24 09:42
主力为啥天天跑啊，这么爱跑咋不去参加马拉松,05-24 09:42
反周期操。,05-24 09:42
卖了就不要接回来，再等等,05-24 09:42
早盘的回抽力度越大，下午就越危险！特别是接近5日10日线，这位置是回抽的极限位置,05-24 09:42
这个市场能干除非放量反包，这个难度太大。现在就是电风扇行情，今天张三明天李四，走,05-24 09:42
别装了，下来吧。大家快跑，周五跑路肯定是正确的。,05-24 09:42
一直在解套途中，不知何时能解套[哭],05-24 09:41
大盘破20天线已成事实，预示着大盘有中期调整的需求。,05-24 09:41
资金去了电力板块，追,05-24 09:41
$上证指数(SH000001)$,05-24 09:22
反包不可能，没量,05-24 09:41
见底拉升大牛市了,05-24 09:41
$碧兴物联(SH688671)$ 看看光格科技的买单$光格科技(SH688450,05-23 02:30
指数一弱，连板就走不出来。,05-24 09:40
涨一涨吧,05-24 09:40
下个月又要进行3000点保卫战了，心累！[晕][晕][晕],05-24 09:40
诱多！买吧拦不住你们哈哈,05-24 09:40
密切关注能否站稳3121点再决定是否持仓,05-24 09:39
前面在紧着威慑后面在紧着护盘,05-24 09:39
大家管住手，诱多嫌疑,05-24 09:39
这行情，手上是5个票全绿，我也是了,05-24 09:39
明天就有人抄底了,05-23 07:10
就不能回调到3000再涨？[囧],05-24 09:39
大胆逃,05-24 09:39
下跌趋势已形成，不可逆转，今天的反抽就是最佳出逃时机，且逃且珍惜吧[奸笑][奸笑,05-24 09:39
今天能还只鸡，还是再牵走一头牛？？,05-24 09:38
早上是不是应该喊牛来了，牛来了[偷笑],05-24 09:38
周末局势说不清，反弹走人！大不了少赚两个点，下周再说,05-24 09:38
土木也会投资,05-24 09:38
今天收个大阳线，收腹情绪,05-24 09:37
五月第一杯蜜雪冰城。清仓了，反抽不参与了,05-24 09:37
抱着死猪不怕开水烫的心态就会赚钱！,05-24 09:36
别装了，赶紧跌下来，连续下跌20年,05-24 09:36
开盘5分钟，流出不到30亿，流出放缓。,05-24 09:36
搞快点，大盘翻红啦。[俏皮],05-24 09:36
内资一如既往的稳定支持国家发展！,05-24 09:36
昨天尾盘下跌买入的来一波,05-24 09:35
天天看主力流出，真是够够的,05-24 09:35
#胡锡进又加仓4万，股友们怎么看？#,05-24 09:34
空,05-24 09:34
咋回事咋天天赚钱呢,05-24 09:34
做空能永远赚钱，为什么要花钱做多？#外资真金白银涌入A股，3100点保卫战稳了？,05-24 09:34
散户买到的股跟跌不涨,05-24 09:34
散户，快跑！快跑！！,05-24 09:34
只能靠中石油护盘了！,05-24 09:33
吓得魂飞魄散,05-24 09:33
实话实说，看这个样下星期又到3000点保卫战了，很有可能今天就发生。,05-24 09:33
A股：做好准备吧，放量下跌，明天5月24日大盘走势预判！,05-23 11:46
这一调2个月休息,05-24 09:33
欧耶，马上又要跌破3100了，真棒,05-24 09:33
大A现在是一周有一天涨都是万幸了,05-24 09:33
3100必下,05-24 09:33
出不完的主力,05-24 09:33
[想一下],05-24 09:33
强支撑半年线2992点。,05-24 09:32
改变不了的黑色星期五,05-24 09:32
