context,date_time
下方的缺口补吗？？？？,06-21 10:01
挺好的一年了跌嘛了,06-21 10:01
今天给机会了哈，要不要自己决定[大笑],06-21 10:01
服了,06-21 09:47
指数不如跌呢，现在股市资金有限，一拉指数，个股就开始跌。,06-21 10:01
知道你大部分是软趴趴的，不要难过,06-21 10:01
竞价低开直接破3000，不愧是A股，以一种意外又熟悉的方式给散户惊喜，good~,06-21 10:01
不大跌不进,06-21 10:01
此生最大的错误是炒股,06-21 09:29
正式打响3000保卫战,06-21 10:01
3000点不是底，而是顶,06-21 10:01
大盘一红，我的股又向下了[哭][哭],06-21 10:01
再再再再再再次打响3000点保卫战！,06-21 10:01
勇夺3000点,06-21 10:01
山东章鼓拉个涨停啊,06-21 10:01
好起来了牛市来了,06-21 10:01
你干嘛，不要起来啊，跌到2663,06-21 10:00
不破不立，立起来走吧！别在倒啦！,06-21 10:00
有量化是上不去的，一上去就砸盘,06-21 10:00
不到2900点不敢玩了，今天抄底的周一不一定能赚钱，怕了,06-21 10:00
没增量资金进来，神仙来了都不行,06-21 10:00
现在是低空经济腾飞到高空经济的时刻耐心资本,06-21 10:00
主力居然开始慢慢回流了，回流的真是很慢啊！出的时候十秒两亿，回的时候十分钟一亿,06-21 10:00
又破了,06-21 10:00
$上证指数(SH000001)$,06-21 10:00
老胡亏了多少了,06-21 10:00
满屏都是割肉盘。。。。惨不忍睹啊[旺柴][滴汗],06-21 09:59
年前暴年后阴跌,06-21 09:59
有句话说得好，不破不立，杀杀杀吧，机会就在杀完后，雨后晴天即将开启下一波拉升[坏,06-21 09:39
还得继续跌。根本没有量。,06-21 09:59
抄底半导体,06-21 09:59
为什么不4000点禁止做空，取消量化，禁止转融通,06-21 09:40
肯定不是底,06-21 09:59
300080,06-21 09:59
一涨量化就砸，能不能先暂停一下。,06-21 09:58
没量继续向下,06-21 09:58
今天又完犊子的一天，蓝筹稍微一拉，题材又出来抢戏，然后大盘又该一泻千里了,06-21 09:58
上去补缺口？,06-21 09:58
都这时候了，主力资金还在流出，杀不尽的,06-21 09:58
不卖就是不让你卖你咋滴[大笑],06-21 09:58
上次3000点和现在3000点，我的票位置更低了,06-21 09:58
哎，一年又一年，啥时候能来个牛市呀,06-21 09:36
当今世界，我坚定的看好A股没有错！,06-21 09:58
你敢砸10%，我就敢接[滴汗]#开盘跌破3000点，A股何去何从？#,06-21 09:58
越努力越亏钱。[晕],06-20 01:38
诱多一波接着套呗，大盘就是这个怂样,06-21 09:58
量化昨天出完货，今天又开始进货，明天就又开始砸盘了。3000进货，等出完货估计得,06-21 09:58
没有成交量，快跑，半天的行情，下午继续跌,06-21 09:57
3000点保卫战开始了,06-21 09:57
就问你们慌不慌,06-21 09:57
没有主力资金流入，单看场内资金是不足以推动指数上涨的，主力资金依然还是流出的，继,06-21 09:57
跌破3000就买,06-20 01:29
牛市来了，牛回速归！,06-21 09:57
清仓了，你们自己玩吧,06-21 09:57
今天早上这一破下跌跑了多少人，，哎,06-21 09:57
年初散户抱有很大希望，现在看来也不过如此啊！,06-21 09:57
阴跌比放量跌可怕,06-21 09:57
不敢抄底，空仓，怕套了,06-21 09:57
今天继续亏，不销户就继续亏,06-21 09:18
还得跌,06-21 09:57
第1002次3000点保卫战我们又赢了！！！,06-21 09:57
保三千还有意义么,06-21 09:57
量都没有还拉红呢，切,06-21 09:56
？？？？？,06-21 09:42
机会都是跌出来的,06-21 09:41
今天全卖了，空仓做耐心资本，这个慢牛走势好啊。,06-21 09:28
有开始下跌了，破3000,06-21 09:55
3000点终于破了。该抄底了。兄弟们大胆抄底。,06-21 09:30
两市成交量继续缩量，当缩量至7000亿叹以下可搏一天反弹！,06-21 09:55
散户的特点就是不吸取教训。,06-21 09:55
永远的3000点，行稳致远,06-21 09:55
果然还是要保卫3000,06-21 09:55
割肉在最低点倒在了黎明前兄弟们再见了[哭][哭][哭][哭],06-21 09:55
最近都没什么大机会了，空仓等企稳止跌吧。[看空][财神][握手],06-21 09:55
又套一批抢反弹的，必深套,06-21 09:55
还装什么装,06-21 09:55
低开高走，下周有戏↑,06-21 09:55
散户所有的信心都已经消磨殆尽，剩下的只有失望和无耐,06-21 09:23
都让人不愿意看了，还玩个啥子,06-21 09:55
快点和叁仟点再见吧，天天这样没区别,06-20 11:18
不要动。中石油涨，指数还在跌，买什么都一样。按兵不动。浪费手续费。要不退场。千万,06-21 09:46
还是小单再买，大单永远再卖。,06-21 09:46
中金公司认为较好，你怎么不做多。#开盘跌破3000点，A股何去何从？#,06-21 09:46
冲高一定要走，不然下午直接整哭,06-21 09:46
老套路了，真无语了,06-21 09:45
骗[哈欠],06-21 09:45
主力都没心思做股票了。散户还傻乎乎的进去。,06-21 09:45
不涨就会跌，没有总是横盘的市场。,06-21 09:45
格局打开，跌到1000点又能咋滴？,06-21 09:45
没有预期#开盘跌破3000点，A股何去何从？#,06-21 09:45
别人害怕，我贪婪！别人割肉我吸筹！现在别人害怕我应该吸筹！我现在狠兴奋,06-21 09:45
今天上涨50点,06-21 09:45
牛逼出现了。,06-21 09:45
冲啊，捡尸敢死队冲锋[鼓掌][鼓掌][鼓掌],06-21 09:45
又是3000点保卫战,06-21 09:31
你真棒[加油][加油],06-21 09:45
2920,06-21 09:45
哈哈，还是破了,06-21 09:45
今天，小股民，不用买也不要卖，看内资金怎么玩。,06-21 09:45
买在2700点，套在3100点[被套牢],06-21 09:33
福建股民发来贺电,06-21 09:45
风车,06-21 09:44
拉锤子指数,06-21 09:44
开始干活了兄弟们,06-21 09:44
都破三千了，2990还能撑得住？,06-21 09:44
开盘直破3000点，有意思了,06-21 09:26
今天破3000点的可能性很大。,06-21 09:19
这下都踏实了，不用纠结跌不跌破三千点了，奥利给！,06-21 09:44
跑跑跑,06-21 09:44
内资10分钟流出砸盘50亿，多少天内资没有流入一天，这是都要卖公司的节奏？,06-21 09:44
大盘7根线全部破完了[旺柴],06-21 09:44
破而后立、黄金还买不,06-21 09:44
拉稀了，快上六味地黄丸,06-21 09:44
舒服了,06-21 09:44
五十多亿,06-21 09:44
又TM开始保卫战了[哭],06-21 09:32
三千点保卫战打响！,06-21 09:44
又跌破3000了,06-21 09:44
最少下探到2980附近，不然涨不高,06-21 09:44
一旦跌破3000点，这是对信心极大的打击，接下来就会喋喋不休了,06-21 09:31
上证月K阶段性的顶分型啊。,06-21 09:43
弹也弹不起来了，,06-21 09:43
3000点轻松蛈破,06-21 09:43
建议先跌到2500点,06-21 09:43
3000点破了就老实了,06-21 09:43
2500,06-21 09:43
彻查那些机构做空A股！,06-21 09:43
狐轻能力真强,06-21 09:43
这次下跌再拉回3，应是无量，。,06-21 09:43
