context,date_time
5000多亿，牛啊,06-21 02:36
死守3千点,06-21 02:36
开始跳水,06-21 02:36
这走势也太难看了,06-21 02:36
5500亿收盘,06-21 02:36
大A真牛！三千点还是下来了！,06-21 02:36
砖家都在看回落下跌，没戏,06-21 02:36
下来吧！,06-21 02:36
周一要高开了吗，我感觉没机会了，空仓中啊,06-21 02:36
2900保守战，冲冲冲,06-21 02:36
收盘3000点以上，都懂得[捂脸][捂脸],06-21 02:36
明天百分之百肯定止跌[傲],06-21 02:36
2994.14,06-21 02:36
五穷六绝。呵呵,06-21 02:36
快跑,06-21 02:35
巨量成交,06-21 02:35
【盘面解析】,06-21 10:44
6.20（周四）午评,06-20 12:02
今天绝不允许收在3000点上方！,06-21 02:35
"别挣扎了,下来吧,2600点见",06-21 01:14
58次保卫战打响,06-21 02:35
针对大盘指数及个股下跌趋势分析，经散户协会研究决定，将于2024年6月24日起暂,06-21 02:35
去年下半年的走法又来一波？？？,06-21 02:34
收盘拉至3000点上方,06-21 02:34
大跌要开始了,06-21 02:34
机会来了满仓干吧！半导体抢了快抄底历史大底！机会来了满仓干吧！半导体抢了快抄底历,06-21 02:34
猪力天天流出那么多亿，都是韭菜再接盘？这钱赚的，[大笑][大笑][大笑]真多,06-21 02:34
稳了，控制到刚刚好，3000左右,06-21 02:34
50张图，全方位透视A50指数（下）,06-21 02:34
3000点能保住吗？,06-21 02:34
底不底的，不重要，上证严重失真，就想买点带血的筹码,06-21 02:08
可以干了[呲牙],06-21 02:34
6月21日早盘重要财经资讯汇总 ,06-21 06:03
难道熊市的结束迎来的是另一个熊市？,06-21 12:29
尾盘不要红，弄个四连阴,06-21 02:33
跌不动了吧,06-21 02:33
2500,06-21 02:33
2400,06-21 02:33
总感觉还差一脚，能给点力不,06-21 02:33
快跌停,06-21 02:33
开始绿色三十分钟,06-21 02:33
别玩了，没意思，存点钱吧，吃好喝好。如果我不炒股我现在过的很惬意。后悔当初啊#沪,06-21 01:58
券商一拉人气就起来了,06-21 02:33
说明主力没钱，他要上去指数早上去了,06-21 02:33
一定会收到3000点 无形之手,06-21 02:33
今日标题：险守3000,06-21 02:33
毛用没有,06-21 02:32
国家队去哪了？！,06-21 02:32
2800快点去，别慢走,06-21 02:32
刚才倒过来看，走势不错,06-21 02:32
大家看一看，这是不是大盘缩量上涨，炒股口诀，缩量上涨还会涨，是不是这么理解的[捂,06-21 02:32
眼见得又去2800了，咋就这么喜欢扎根呢！,06-21 01:05
房地产近N年多来，今天交易量最低值是不是变盘的节奏？,06-21 02:32
两市成交才五千亿没人玩了,06-21 02:32
都没有人护盘，几个点都拉不上去。,06-21 02:19
散户手做一只票可破所有局,06-21 02:32
建议斩断量化转融通黑手,06-21 02:32
真正地加拉普,06-21 02:32
有人说今天是最后一跌，这怎么可能呢？这跌势应该是渺渺无期，很可能会跌破前期低点，,06-21 02:32
天天2点半出货,06-21 02:32
我满仓干[怒],06-21 02:31
666,06-21 02:31
今天必须清仓，下周三再进,06-21 02:31
今天有多个大机构爆仓了,06-21 02:31
大A股3000点保卫战，到底谁跟谁在博弈？,06-21 02:31
今天这个成交量流弊啊,06-21 02:31
下周开始，牛市启动，今天应该是最佳买入时间！,06-21 02:31
周线罕见六连阴,06-21 02:30
维护三千又如何？参与者都失望了……,06-21 02:30
[旺柴][旺柴][旺柴][旺柴],06-21 02:30
希望 下去 涨上来,06-21 10:46
或许3000点就是以后股市的高点，进入股市是今生最大的失误，#沪指跌破3000点,06-21 02:30
收盘台词，险守三千点,06-21 02:30
下午证券拉升！,06-21 10:37
老铁，这次技术性牛市可不可以重逢2635?,06-21 10:36
今天的成交量都不满7000亿呀。,06-21 02:29
为什么每天都有板块逆势走强？为什么每天都要逆势？,06-21 02:29
想撑着还怕丢人,06-21 02:29
没有量了？,06-21 02:29
月线？玩呢？,06-21 02:29
这周守住，下周咋办,06-21 02:29
买个基金还有人问哪些大V，能不能加仓，要不要卖？卧槽了！亏不死你！,06-21 02:29
不破3000时你们等着破3000，真正破了3000你们更怂了，该贪婪的时候了！,06-21 02:29
主力尾盘开始干活，大反攻的节奏！,06-21 02:29
大模型商业化 选To B还是选To C？,06-21 02:28
都以为3000是底，抄了之后你会发现还是半山腰[大笑],06-21 02:28
A股的上市公司大部分都是流氓。,06-21 02:28
手拿摇杆，就二边赚钱,06-21 02:28
没有绝望，哪来的行情,06-21 02:28
"交割日,超卖还要强砸盘",06-21 10:42
现在赚钱环境那么不好，散户又亏的裤衩都没了基本这几年没希望了钱赚不到了只有割肉补,06-21 02:27
死守三千点,06-21 02:27
说实在话，刚开始下跌呢，个股都没有下跌呢，等个股连续暴跌3天以上，暴跌15个点以,06-21 11:15
天天这么保指数，散户只会越亏越多。,06-21 02:27
大盘故意在玩小儿游戏,06-21 02:27
老乡们别走，周末又到利好消息不断的时候了！！,06-21 02:27
好不容易上来，守不住就惨不忍睹,06-21 02:27
天气很热，14:20后跳水游泳凉快凉快！,06-21 02:16
让量化与转融通见鬼去！,06-21 02:26
必须适应去茅台化，不看指数，看个股,06-21 02:26
3000点已经转换成压力位了，观望,06-21 02:26
这些该死的空头倒底要干嘛？？？,06-21 02:26
现在拉多少点能让期货头寸爆仓,06-21 02:26
又双叒叕破3000了,06-21 02:13
天天这么保指数，散户只会越亏越多。,06-21 02:26
天天流出内资几百亿。今天缩量不到6000亿,06-21 02:25
3000点失而复得，太不容易了。,06-21 09:47
我的股还在2600,06-21 02:25
证券，银行，保险不拉大盘就完蛋了,06-21 02:25
谁在砸盘？,06-21 02:25
交投清淡，量能急剧萎缩！,06-21 02:25
涨点能死吗,06-21 02:25
半死不活的状态,06-21 02:25
5000亿没人玩了，真的这样搞太多次了，人都累了。,06-21 02:25
等2600或者3080就行了，处在中间就别去抄底了，会阴跌到你血本无归,06-21 02:25
一弹它就空，不服不行[捂脸][捂脸][捂脸],06-21 02:25
3000点进进出出哦,06-21 02:25
下星期向下进军2800,06-21 02:25
跳水准时开始,06-21 02:25
啥玩意？,06-21 10:41
惨,06-21 02:24
新质生产力利好不断，会成为下一个炒作风口吗？期待！,06-20 09:18
每只股票都是被大盘牵着鼻子走[呲牙][大笑][大笑][大笑],06-21 02:24
能不能来一下急跌呢？不急的话是没有人会进的。,06-21 02:24
