context,date_time
今天要是不跌破3000点我倒着走路,06-20 11:34
现在又来说三千点有那么重要吗？就会#沪指屡屡迫近3000点，到底会不会破,06-20 11:34
天天这么砸很舒服？很多个股跌到2635点时候的价格了。还继续砸,06-20 11:34
底线#沪指屡屡迫近3000点，到底会不会破？#,06-20 11:34
说的多，干的少#沪指屡屡迫近3000点，到底会不会破？#,06-20 11:33
太难了，赚1000难上加难，亏10000轻轻松松,06-20 11:33
最好到2600,06-20 11:33
每天都在三千保卫战！#沪指屡屡迫近3000点，到底会不会破？#,06-20 11:33
2600见,06-20 11:05
今天下午再次破3000#沪指屡屡迫近3000点，到底会不会破？#,06-20 11:33
下午破3000的概率很大，破了3000，就看2700左右,06-20 11:33
3000比如,06-20 11:33
仰望地平线,06-20 11:33
2960,06-20 11:33
3000点保卫战一年磨机几次,06-20 11:33
岌岌可危绝不屈服勇往直前光明一片[大笑][大笑][大笑],06-20 11:32
我死多头，今天清仓了。#沪指屡屡迫近3000点，到底会不会破？#,06-20 11:32
破3000点倒不是什么问题，关键是2500点能不能守住？,06-20 11:32
天天往下破3000是早迟的转融通不停止大盘不要想好！#沪指屡屡迫近3000点，到,06-20 11:32
3干点不是梦,06-20 11:32
没理由，感觉吧。#沪指屡屡迫近3000点，到底会不会破？#,06-20 11:32
下周开始翻红，3100点先到。,06-20 11:32
2985.5顶,06-20 11:32
大盘3000点指日可待,06-20 11:32
转融通、量化大空头#沪指屡屡迫近3000点，到底会不会破？#,06-20 11:31
看看谁能坚持到最后,06-20 11:31
到2700附近见,06-20 11:31
下午大盘不拉，就快跑吧,06-20 11:31
决定销户永不再来,06-20 11:31
86个行业板块，83个跌的，玩锤子,06-20 11:31
恭喜恭喜恭喜#沪指屡屡迫近3000点，到底会不会破？#,06-20 11:31
可以清仓了,06-20 11:31
要点脸吧#沪指屡屡迫近3000点，到底会不会破？#,06-20 11:31
要想涨的话，3000点必须先破掉，不破不立呀！,06-20 11:31
今天破#沪指屡屡迫近3000点，到底会不会破？#,06-20 11:31
快点破三千点！好进场！要死不活管住手,06-20 11:31
123#先进封装产能吃紧，台积电股价频创新高#,06-20 11:31
今天不破3000点，明天股指期货交割也会跌破3000点，现在是阴跌状态，强势板块,06-20 11:31
#沪指屡屡迫近3000点，到底会不会破？#3000点是心理防线，破了容易恐慌,06-20 11:31
1#沪指屡屡迫近3000点，到底会不会破？#,06-20 11:31
销户#沪指屡屡迫近3000点，到底会不会破？#,06-20 11:31
第九届全球海上风电大会将于6月20日-22日在浙江省宁波洲际酒店正式开幕。本届大,06-19 10:22
很多股票已经低于3000点以下#沪指屡屡迫近3000点，到底会不会破？#,06-20 11:01
都去科创板了，主板买菜没人了,06-20 11:30
必破三千，三千必破，不要幻想，不要悲伤！,06-20 11:30
随我去中证1000开空单,06-20 11:30
近期，受苹果产业链大涨，国光电器概念股本周累计涨幅超10%以上，技术面：周线级别,06-19 02:18
3000点破,06-20 11:30
比昨天大跌还要多,06-20 11:30
走吧走吧走了吧…,06-20 11:30
破啦破啦,06-20 11:30
什么玩意啊,06-20 11:30
今天一上午内资就砸了220多个亿，牛逼！,06-20 11:30
主力半天就喜提了200多亿[哭],06-20 11:30
大跌之后又回到几百家中特估涨中石油涨,06-20 11:30
各位应该是忘记了年初大跌的恐惧，当时的特征跟如今几乎一个样。,06-20 11:30
破个3000看看,06-20 11:30
这股市，天天不死不活的，没劲,06-20 11:30
立即变盘，本周确定新方向！！！,06-20 09:14
吊颈线，明天继续跌,06-20 11:29
期待突破,06-20 11:29
6绝7翻身，估计6月会绝低一下。#沪指屡屡迫近3000点，到底会不会破？#,06-20 11:29
一直托着干嘛呢,06-20 11:29
即使守住3000点又有什么用，散户底裤都快亏没了！,06-20 11:29
3000点要被磨穿了。,06-20 11:29
又是3千保卫战还往下砸吗？,06-20 11:28
快破三千点啦,06-20 11:28
2800走起了,06-20 11:28
快跌破3千点,06-20 11:28
反弹个毛啊，越反弹越难到底,06-20 11:28
做空的，砸盘#沪指屡屡迫近3000点，到底会不会破？#,06-20 11:28
又到3千点，再次冲击小小的心脏了！,06-20 11:28
炒股破产怎么办，压力巨大,06-20 11:28
为什么会跌成这样？为什么不一口气跌破三千点？,06-20 11:28
他们说什么3000点保卫战呢？强稳支撑吗？都是鬼扯。,06-20 11:28
大盘资金往外流不完啊,06-20 11:28
3000一破又是泥沙聚下,06-20 11:28
我手里没有一只红的…,06-20 11:28
不得不说，你是真的强,06-20 11:27
感觉坡2900，才有可能反弹,06-20 11:27
不得不说，你是真的强,06-20 11:27
感觉坡2900，才有可能反弹,06-20 11:27
破3000定型了！看戏，市场底估计2600左右！,06-20 11:27
清仓#沪指屡屡迫近3000点，到底会不会破？#,06-20 11:27
你倒是破3000啊篮子,06-20 11:27
3000点见！,06-20 11:27
指数跌0.3，个股起码跌了9个点,06-20 11:27
现在不怕指数跌，就怕指数反弹，反弹就套人，反弹以后又是新低，还不如一下跌到位痛快,06-20 11:27
没有新低只有更低，这就是我大A,06-20 11:27
均价已破3000,06-20 11:26
保卫战来了,06-20 11:26
主力加速外逃，半天跑了220亿。,06-20 11:26
又双叒叕3000来啦[围观][围观][围观][围观][围观],06-20 11:26
只拉那几只大的稳指数，不在热点的票天天跌[摊手][摊手][摊手],06-20 11:26
低于预期！下面怎么走？,06-20 11:26
这是要破3000了,06-20 11:26
大盘不破3000，场外资金都不进来,06-20 11:26
今必破3000，2800坐等,06-20 11:26
一个字绝,06-20 11:26
汇率估计会向7.3冲后迅速回落。大A估计也会出现小坑，大坑估计不会出现了，必尽该,06-20 11:26
做空风险,06-20 11:26
今天周四，无悬念,06-20 11:26
上个月还在喊牛市来了,06-20 11:26
3000点以上亏得更多#沪指屡屡迫近3000点，到底会不会破？#,06-20 10:44
3000点保卫又要开始了。,06-20 11:26
3000点保卫战，马上开始了[吃瓜][吃瓜][吃瓜][吃瓜][吃瓜][吃瓜][吃,06-20 11:26
下来吧，别演了,06-20 11:26
不会断崖式下跌吧。,06-20 11:26
跌跌不休已日月，资金流出月有余，股指离奇又稀奇，世纪少有收钱走。,06-20 11:26
又到3000点了。。,06-20 11:26
3000点保卫战再次打响，市场人士指出，市场下跌空间有限，但信心恢复需要时间。,06-20 11:26
45度俯冲,06-20 11:26
必破3000点,06-20 11:26
当前可以要求机构基金锁仓，禁止卖出,06-20 11:26
快点破了3000点吧,06-20 11:26
主力连续逃跑,06-20 11:26
赶快破三千，再拉回来，不要给散户机会[呲牙],06-20 11:25
今天破3000是大概率的事情,06-20 11:25
唉，惨惨惨！,06-20 11:25
三千点守不住,06-20 11:25
等机构手里的半导体卖完，就是大阴线，现在就是他们出货的时候,06-20 11:25
这么着下去那一天就要到了吧!,06-20 11:25
3000都撑不住了,06-20 11:25
今年是龙年龙低头了，不是牛市，所以按此说今年只会是结拘调整，度过龙年。,06-20 11:25
徐小明空仓了，同志们开干,06-20 11:25
800800,06-20 11:25
58次报位置,06-20 11:25
破不破3000有什么关系个股拉上去啊#沪指屡屡迫近3000点，到底会不会破？#,06-20 11:25
终于走出了六亲不认的步伐,06-20 11:25
