context,date_time
会补缺口吗[为什么],06-23 12:55
先进封装#先进封装产能吃紧，气派科技两连板#,06-23 12:53
估计这次要去2450点,06-23 12:20
阴极必阳#两市成交额不足6200亿，什么信号？#,06-23 12:50
今年年初，A股市场出现大幅波动之际，主力资金曾经借道ETF进行救市，而这一幕在最,06-23 12:48
李大霄：中国股市渐渐步入成熟的初级阶段中国最优质资产或在地平线上冉冉升起李大霄表,06-22 05:19
涨#两市成交额不足6200亿，什么信号？#,06-23 12:30
大盘要开始加速下跌了，恐慌盘要出来了，不然怎么反弹啊？,06-22 09:18
借贵宝贴说说我的不成建议的心得。指数和个股的两级分化，说明了到目前为止，形势和上,06-23 12:22
现在每个退市股票最后交易日都要买上一手，相当于买个三板门票。就连绩优股都会有去三,06-23 12:19
把交易做的轻松一点，学会去享受它！,06-22 08:14
很强下跌信号#两市成交额不足6200亿，什么信号？#,06-22 10:19
#两市成交额不足6200亿，什么信号？#散户亏怕了，本来大家都没钱,06-22 11:58
你牛逼,06-23 12:06
周盘点 | 贵州茅台市值大幅缩水,06-22 11:55
下次放量必定是中阴、大阴线#两市成交额不足6200亿，什么信号？#,06-22 11:54
~#两市成交额不足6200亿，什么信号？#,06-22 11:54
下跌中#两市成交额不足6200亿，什么信号？#,06-22 11:49
IPO重启，周一必定低开新低。至于怎么走，就不知道了。收盘成交量肯定会起来的。大,06-22 11:49
下周估计跌破2900了,06-22 11:48
$上证指数(SH000001)$,06-22 11:48
破3000点有感：旧的不去，新的不来,06-22 09:47
周五，A股尾盘出现诡异的一幕,06-22 12:44
珍爱生命，清仓销户。,06-22 11:42
转机？拐点？,06-21 04:21
周末股市焦点,06-22 09:35
认输吧韭菜们，周一我要砸盘了,06-22 09:48
史上最贵减持，黄仁勋高位套现，英伟达连跌两天！,06-22 12:02
一个我们要面对的现实！,06-22 11:31
融券存量不消除就看空。消除了融券存量就看多。很简单的道理和规律！,06-22 11:01
人民没有钱的信号如果普通人民有钱在这个位置肯定是至少买身价三十个点说明散户真的没,06-22 11:27
突发利好重启ipoA股有望年底突破六千大关[鼓掌][鼓掌][鼓掌],06-22 11:25
继续下跌#两市成交额不足6200亿，什么信号？#,06-22 11:24
7月8日，反弹开始！,06-22 11:24
午评：大盘放量创新低！下午还会不会跳水？说一个明确的答案，,06-20 11:55
A股午评：做好准备吧，下午大盘随时反弹！,06-20 11:48
预期反弹落空，力保3000点。,06-19 03:45
再说一遍:如果你手中的票不是高位，是因为大盘下跌而被套，公司又是优质公司，那你害,06-22 09:23
周末全是利空！又重启IPO了，礼拜一暴跌的开始这次估计会到2200上证指数！,06-22 11:21
短期收获点小利润,06-21 02:21
减持,06-22 04:13
中国的股民怎么啦到目前为止，全世界最惨的股民就是中国股民，国家管理层应该重视，现,06-22 11:17
下周应该是快速下跌的开始，不看多。,06-22 11:11
原始股应该不能在二级市场上减持，只能拿分红或者在一级市场上卖，这样才合理。,06-22 11:10
市场有多惨淡，反弹就有多迅猛！,06-22 08:40
空仓，安全,06-22 11:01
中国证券监管方面一直在学习，一直在进步！比如说，为了防止过度投机炒作、导至股价异,06-22 10:23
上市很艰难，退市就简单多了，只要来个大比例高送转就可以面退了。这么好的退市方法，,06-22 10:51
